,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.4336293953035649,0.43531774372145743,0.45315769512450305,0.4685164835164835,0.49565532344448504,0.5118678899082569,0.5141815222226078,0.5337292136745599,0.5943973335489908,0.6074304402765045,0.6367739712829257,0.6588497281348317,0.6830835910395628
1,0.4336293953035649,0.4346338838798037,0.45315769512450305,0.4685164835164835,0.49565532344448504,0.5118678899082569,0.5141815222226078,0.5337292136745599,0.5943973335489908,0.6074304402765045,0.6382268869376566,0.6588497281348317,0.6830835910395628
2,0.4333523171520411,0.4346338838798037,0.45334057718771453,0.4685164835164835,0.49565532344448504,0.5118678899082569,0.5141815222226078,0.5337292136745599,0.5943973335489908,0.6074304402765045,0.6382268869376566,0.6588497281348317,0.6830835910395628
3,0.4333523171520411,0.4346338838798037,0.45334057718771453,0.4685164835164835,0.49565532344448504,0.5118678899082569,0.5141815222226078,0.5337292136745599,0.5952422451908272,0.6074304402765045,0.6382268869376566,0.657685168719157,0.6830835910395628
4,0.4333523171520411,0.4346338838798037,0.45334057718771453,0.4685164835164835,0.49565532344448504,0.5118678899082569,0.5141815222226078,0.5356446119182112,0.5931175837272367,0.6074304402765045,0.6382268869376566,0.657685168719157,0.6830835910395628
5,0.4333523171520411,0.4346338838798037,0.45334057718771453,0.4689891274428847,0.49565532344448504,0.5118678899082569,0.5141815222226078,0.5356446119182112,0.5931175837272367,0.6067652296505157,0.6382268869376566,0.657685168719157,0.6830835910395628
6,0.4327981762623078,0.4346338838798037,0.45334057718771453,0.4689891274428847,0.49565532344448504,0.5118678899082569,0.5141815222226078,0.5356446119182112,0.5931175837272367,0.6067652296505157,0.6378086045921122,0.657685168719157,0.6830835910395628
7,0.4327981762623078,0.4346338838798037,0.45315288083699795,0.4689891274428847,0.49565532344448504,0.5120864074560514,0.5141815222226078,0.5356446119182112,0.5931175837272367,0.6067652296505157,0.6378086045921122,0.657685168719157,0.6830835910395628
8,0.4327981762623078,0.4346338838798037,0.45315288083699795,0.4689891274428847,0.49552836514879695,0.5120864074560514,0.5141815222226078,0.5357032587644203,0.5931175837272367,0.6067652296505157,0.6378086045921122,0.657685168719157,0.6830835910395628
9,0.43295496583010457,0.4346338838798037,0.4529246016323358,0.4689891274428847,0.49552836514879695,0.5120864074560514,0.5141815222226078,0.5357032587644203,0.5931175837272367,0.6067652296505157,0.6378086045921122,0.657685168719157,0.6830835910395628
10,0.43295496583010457,0.4346338838798037,0.4529246016323358,0.4689891274428847,0.49583088190541885,0.5120864074560514,0.5141815222226078,0.535124283782465,0.5931175837272367,0.6067652296505157,0.6378086045921122,0.657685168719157,0.6830835910395628
11,0.4346338838798037,0.43491019657757035,0.4529246016323358,0.4689891274428847,0.49583088190541885,0.5120864074560514,0.5141815222226078,0.535124283782465,0.5931175837272367,0.6067652296505157,0.6378086045921122,0.657685168719157,0.6835307513213127
12,0.43446179427888487,0.43491019657757035,0.4529246016323358,0.4689891274428847,0.49583088190541885,0.5120864074560514,0.5141815222226078,0.5357484151681794,0.5931175837272367,0.6067652296505157,0.6378086045921122,0.657685168719157,0.6835307513213127
13,0.43491019657757035,0.43574133720312885,0.4529246016323358,0.4689891274428847,0.49583088190541885,0.5120864074560514,0.5141815222226078,0.5357484151681794,0.5931175837272367,0.6067652296505157,0.6378086045921122,0.6583664083222928,0.6835307513213127
14,0.4346475179997257,0.43574133720312885,0.4533316797592744,0.4689891274428847,0.49583088190541885,0.5120864074560514,0.5141815222226078,0.5357484151681794,0.5931175837272367,0.6067652296505157,0.6378086045921122,0.6583664083222928,0.6835307513213127
15,0.4346475179997257,0.43574133720312885,0.45310971440163067,0.4689891274428847,0.49583088190541885,0.5121530068101399,0.5141815222226078,0.5357484151681794,0.5931175837272367,0.6067652296505157,0.6378086045921122,0.6583664083222928,0.6835307513213127
16,0.4346475179997257,0.43653370640291517,0.45310971440163067,0.4689891274428847,0.49583088190541885,0.5121530068101399,0.5141815222226078,0.5357484151681794,0.5931175837272367,0.6067652296505157,0.635106081709791,0.6583664083222928,0.6835307513213127
17,0.4346475179997257,0.43730779056568997,0.45310971440163067,0.4689891274428847,0.49583088190541885,0.5121530068101399,0.5141815222226078,0.5355597525052501,0.5931175837272367,0.6067652296505157,0.635106081709791,0.6583664083222928,0.6835307513213127
18,0.4348738035821461,0.43730779056568997,0.45310971440163067,0.4689891274428847,0.49583088190541885,0.5121530068101399,0.5141815222226078,0.5355597525052501,0.5931175837272367,0.6067652296505157,0.635106081709791,0.6583664083222928,0.6859289232692823
19,0.4348738035821461,0.43730779056568997,0.45310971440163067,0.4689891274428847,0.49552074708509225,0.5121530068101399,0.5141815222226078,0.5357335935799591,0.5931175837272367,0.6067652296505157,0.635106081709791,0.6583664083222928,0.6859289232692823
20,0.4348738035821461,0.43730779056568997,0.45310971440163067,0.4689891274428847,0.49552074708509225,0.5121530068101399,0.5142849863535467,0.5357335935799591,0.5923498889757801,0.6067652296505157,0.635106081709791,0.6583664083222928,0.6859289232692823
21,0.4348738035821461,0.43730779056568997,0.45310971440163067,0.4685164835164835,0.49552074708509225,0.5121530068101399,0.5142849863535467,0.5357335935799591,0.5923498889757801,0.6074304402765045,0.635106081709791,0.6583664083222928,0.6859289232692823
22,0.4348738035821461,0.4370425647008218,0.45310971440163067,0.4685164835164835,0.49552074708509225,0.5121530068101399,0.5142849863535467,0.5357335935799591,0.5923498889757801,0.6074304402765045,0.635106081709791,0.6571418236053604,0.6859289232692823
23,0.4348738035821461,0.4370425647008218,0.45310971440163067,0.4684879041204843,0.49552074708509225,0.5121530068101399,0.5145684547638111,0.5357335935799591,0.5923498889757801,0.6074304402765045,0.635106081709791,0.6571418236053604,0.6859289232692823
24,0.4348738035821461,0.4372459324706873,0.45310971440163067,0.4684879041204843,0.49552074708509225,0.5121530068101399,0.5145684547638111,0.5353055540959487,0.5923498889757801,0.6074304402765045,0.635106081709791,0.6571418236053604,0.6859289232692823
25,0.434551357545278,0.4372459324706873,0.4532964981706862,0.4684879041204843,0.49552074708509225,0.5121530068101399,0.5145684547638111,0.5353055540959487,0.5923498889757801,0.6074304402765045,0.635106081709791,0.6571418236053604,0.6859289232692823
26,0.4336919151307167,0.43815236913216643,0.4532964981706862,0.4684879041204843,0.49552074708509225,0.5121530068101399,0.5145684547638111,0.5353055540959487,0.5923498889757801,0.6074304402765045,0.635106081709791,0.6571418236053604,0.6859289232692823
27,0.43374754367332924,0.43815236913216643,0.4532964981706862,0.4684879041204843,0.49552074708509225,0.5121530068101399,0.5145684547638111,0.5353055540959487,0.5923498889757801,0.6074304402765045,0.634255714754457,0.6571418236053604,0.6859289232692823
